Mon,Tue,Wed,Thu,Fri,Sat,hour_sin,hour_cos,week_value,date_sin,date_cos,day_of_year,day_of_year_sin,day_of_year_cos,sch_hol_period,public_hol_period,year_quarter_Q1,year_quarter_Q2,year_quarter_Q3
0.0,1.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-0.9659258262890684,-0.2588190451025206,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210292e-16,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,-0.2588190451025215,0.965925826289068,4,-0.8978045395707417,-0.4403941515576342,21,0.3536761221763716,0.9353679493131484,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.2588190451025207,0.9659258262890684,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.8660254037844387,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.9659258262890684,0.2588190451025207,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.9659258262890684,-0.2588190451025206,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,-0.8660254037844387,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890684,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.9659258262890684,-0.2588190451025206,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.8369701987210292e-16,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,1.0,0.0,0.0,0.0,-0.2588190451025215,0.965925826289068,4,-0.968077118866204,-0.2506525322587213,22,0.3697245428906731,0.9291414114031744,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.2588190451025207,0.9659258262890684,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.8660254037844387,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890684,0.2588190451025207,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890684,-0.2588190451025206,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,-0.8660254037844387,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,0.258819045102521,-0.9659258262890682,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.2588190451025208,-0.9659258262890684,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258262890684,-0.2588190451025206,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.8369701987210292e-16,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,1.0,0.0,0.0,-0.2588190451025215,0.965925826289068,4,-0.9987165071710528,-0.0506491688387135,23,0.385663406243607,0.9226395488404876,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2588190451025207,0.9659258262890684,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.8660254037844387,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.7071067811865476,0.7071067811865476,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.8660254037844386,0.5000000000000001,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.9659258262890684,0.2588190451025207,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.123233995736766e-17,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.9659258262890684,-0.2588190451025206,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.8660254037844387,-0.4999999999999998,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.7071067811865476,-0.7071067811865475,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,-0.8660254037844387,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.258819045102521,-0.9659258262890682,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,1.2246467991473532e-16,-1.0,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.2588190451025208,-0.9659258262890684,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.4999999999999997,-0.8660254037844388,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.7071067811865471,-0.7071067811865479,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.8660254037844385,-0.5000000000000004,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.9659258262890684,-0.2588190451025206,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.8369701987210292e-16,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.9659258262890684,0.2588190451025203,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.7071067811865477,0.7071067811865474,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.5000000000000004,0.8660254037844384,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,1.0,0.0,-0.2588190451025215,0.965925826289068,4,-0.9884683243281114,0.1514277775045766,24,0.401487989205973,0.9158642882672872,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.7071067811865476,0.7071067811865476,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.9659258262890684,0.2588190451025207,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.9659258262890684,-0.2588190451025206,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,-0.8660254037844387,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,0.258819045102521,-0.9659258262890682,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890684,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.7071067811865471,-0.7071067811865479,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.9659258262890684,-0.2588190451025206,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210292e-16,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.9659258262890684,0.2588190451025203,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.7071067811865477,0.7071067811865474,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,1.0,-0.2588190451025215,0.965925826289068,4,-0.9377521321470804,0.3473052528448203,25,0.4171936026123168,0.9088176373395028,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.2588190451025207,0.9659258262890684,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.8660254037844387,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890684,0.2588190451025207,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890684,-0.2588190451025206,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,-0.8660254037844387,4,-0.8486442574947509,0.5289640103269624,26,0.4327755925504312,0.901501684131884,False,False,True,False,False
